Date,Open,High,Low,Close,Adj Close,Volume
2013-12-16,140.464996,140.464996,127.695000,140.464996,140.464996,337
2013-12-17,140.464996,140.464996,127.695000,127.695000,127.695000,1134
2013-12-18,127.695000,127.695000,114.926003,127.695000,127.695000,708
2013-12-19,127.695000,127.695000,114.926003,127.695000,127.695000,1095
2013-12-20,127.695000,127.695000,114.926003,114.926003,114.926003,537
2013-12-23,114.926003,127.695000,114.926003,127.695000,127.695000,1200
2013-12-27,127.695000,127.695000,114.926003,114.926003,114.926003,822
2013-12-30,127.695000,127.695000,114.926003,127.695000,127.695000,1585
2014-01-02,114.926003,217.082001,114.926003,191.542999,191.542999,8337
2014-01-03,191.542999,191.542999,166.003998,166.003998,166.003998,1722
2014-01-07,166.003998,178.772995,166.003998,166.003998,166.003998,417
2014-01-08,178.772995,178.772995,166.003998,178.772995,178.772995,128
2014-01-09,178.772995,191.542999,166.003998,191.542999,191.542999,577
2014-01-10,191.542999,191.542999,166.003998,178.772995,178.772995,183
2014-01-13,178.772995,178.772995,166.003998,166.003998,166.003998,517
2014-01-14,178.772995,191.542999,166.003998,178.772995,178.772995,1322
2014-01-15,178.772995,204.311996,178.772995,191.542999,191.542999,1001
2014-01-16,191.542999,204.311996,178.772995,204.311996,204.311996,880
2014-01-17,191.542999,191.542999,178.772995,191.542999,191.542999,376
2014-01-20,191.542999,191.542999,178.772995,178.772995,178.772995,1004
2014-01-21,178.772995,178.772995,153.233994,153.233994,153.233994,1434
2014-01-22,153.233994,166.003998,140.464996,153.233994,153.233994,805
2014-01-23,140.464996,153.233994,140.464996,140.464996,140.464996,166
2014-01-24,140.464996,153.233994,140.464996,153.233994,153.233994,241
2014-01-27,153.233994,153.233994,140.464996,140.464996,140.464996,313
2014-01-28,140.464996,166.003998,140.464996,153.233994,153.233994,2096
2014-01-29,153.233994,166.003998,140.464996,166.003998,166.003998,699
2014-01-30,153.233994,153.233994,140.464996,153.233994,153.233994,385
2014-01-31,153.233994,153.233994,140.464996,153.233994,153.233994,402
2014-02-03,153.233994,153.233994,153.233994,153.233994,153.233994,104
2014-02-04,153.233994,153.233994,140.464996,153.233994,153.233994,19
2014-02-05,140.464996,153.233994,140.464996,153.233994,153.233994,1466
2014-02-06,153.233994,153.233994,140.464996,140.464996,140.464996,171
2014-02-07,140.464996,153.233994,127.695000,153.233994,153.233994,108
2014-02-10,153.233994,191.542999,140.464996,191.542999,191.542999,6517
2014-02-11,217.082001,242.621002,191.542999,204.311996,204.311996,10801
2014-02-12,204.311996,204.311996,178.772995,191.542999,191.542999,1952
2014-02-13,191.542999,204.311996,178.772995,204.311996,204.311996,726
2014-02-14,204.311996,204.311996,191.542999,191.542999,191.542999,474
2014-02-17,191.542999,191.542999,178.772995,191.542999,191.542999,870
2014-02-18,178.772995,217.082001,178.772995,204.311996,204.311996,5119
2014-02-19,204.311996,217.082001,191.542999,204.311996,204.311996,1315
2014-02-20,204.311996,217.082001,191.542999,204.311996,204.311996,1482
2014-02-21,204.311996,255.389999,204.311996,217.082001,217.082001,8271
2014-02-24,217.082001,217.082001,204.311996,204.311996,204.311996,2988
2014-02-25,204.311996,204.311996,191.542999,204.311996,204.311996,727
2014-02-26,204.311996,204.311996,178.772995,191.542999,191.542999,1052
2014-02-27,191.542999,191.542999,166.003998,191.542999,191.542999,1382
2014-02-28,191.542999,332.006989,191.542999,293.699005,293.699005,20375
2014-03-03,242.621002,255.389999,217.082001,229.850998,229.850998,53552
2014-03-04,229.850998,242.621002,191.542999,217.082001,217.082001,19112
2014-03-05,217.082001,229.850998,204.311996,217.082001,217.082001,5406
2014-03-06,204.311996,229.850998,191.542999,217.082001,217.082001,14115
2014-03-07,217.082001,255.389999,204.311996,229.850998,229.850998,26072
2014-03-10,229.850998,242.621002,217.082001,229.850998,229.850998,8028
2014-03-11,229.850998,229.850998,204.311996,204.311996,204.311996,12613
2014-03-12,217.082001,229.850998,204.311996,217.082001,217.082001,12301
2014-03-13,229.850998,229.850998,204.311996,217.082001,217.082001,4879
2014-03-14,217.082001,217.082001,204.311996,217.082001,217.082001,635
2014-03-17,217.082001,217.082001,204.311996,217.082001,217.082001,502
2014-03-18,217.082001,217.082001,204.311996,217.082001,217.082001,1058
2014-03-19,217.082001,217.082001,204.311996,217.082001,217.082001,2641
2014-03-20,204.311996,229.850998,204.311996,204.311996,204.311996,9771
2014-03-21,204.311996,217.082001,191.542999,204.311996,204.311996,5389
2014-03-24,204.311996,204.311996,178.772995,191.542999,191.542999,20251
2014-03-25,191.542999,204.311996,178.772995,204.311996,204.311996,1922
2014-03-26,191.542999,204.311996,191.542999,204.311996,204.311996,797
2014-03-27,204.311996,204.311996,191.542999,191.542999,191.542999,5380
2014-03-28,191.542999,204.311996,178.772995,204.311996,204.311996,683
2014-03-31,204.311996,204.311996,178.772995,191.542999,191.542999,1033
2014-04-01,191.542999,204.311996,178.772995,204.311996,204.311996,1324
2014-04-02,191.542999,191.542999,166.003998,191.542999,191.542999,5901
2014-04-03,178.772995,191.542999,166.003998,191.542999,191.542999,1649
2014-04-04,178.772995,191.542999,178.772995,191.542999,191.542999,547
2014-04-07,178.772995,191.542999,166.003998,191.542999,191.542999,2366
2014-04-08,191.542999,191.542999,178.772995,191.542999,191.542999,640
2014-04-09,191.542999,191.542999,166.003998,178.772995,178.772995,1436
2014-04-10,178.772995,191.542999,166.003998,178.772995,178.772995,105
2014-04-11,178.772995,191.542999,166.003998,191.542999,191.542999,422
2014-04-14,178.772995,178.772995,166.003998,178.772995,178.772995,3764
2014-04-15,166.003998,178.772995,166.003998,166.003998,166.003998,198
2014-04-16,166.003998,178.772995,166.003998,178.772995,178.772995,397
2014-04-17,178.772995,178.772995,166.003998,166.003998,166.003998,51
2014-04-22,178.772995,178.772995,178.772995,178.772995,178.772995,1712
2014-04-23,178.772995,191.542999,166.003998,178.772995,178.772995,1936
2014-04-24,178.772995,191.542999,166.003998,178.772995,178.772995,1374
2014-04-25,178.772995,191.542999,166.003998,178.772995,178.772995,859
2014-04-28,191.542999,191.542999,178.772995,191.542999,191.542999,373
2014-04-29,191.542999,191.542999,166.003998,178.772995,178.772995,1458
2014-04-30,178.772995,191.542999,178.772995,178.772995,178.772995,439
2014-05-02,178.772995,178.772995,166.003998,178.772995,178.772995,447
2014-05-05,178.772995,178.772995,166.003998,178.772995,178.772995,6317
2014-05-06,178.772995,191.542999,178.772995,191.542999,191.542999,2060
2014-05-07,178.772995,191.542999,178.772995,191.542999,191.542999,2591
2014-05-08,178.772995,178.772995,153.233994,178.772995,178.772995,8496
2014-05-09,166.003998,178.772995,153.233994,166.003998,166.003998,2499
2014-05-12,153.233994,166.003998,140.464996,153.233994,153.233994,7137
2014-05-13,153.233994,166.003998,153.233994,166.003998,166.003998,878
2014-05-14,153.233994,166.003998,153.233994,166.003998,166.003998,999
2014-05-15,166.003998,166.003998,153.233994,166.003998,166.003998,206
2014-05-16,166.003998,166.003998,166.003998,166.003998,166.003998,5
2014-05-19,153.233994,166.003998,153.233994,166.003998,166.003998,490
2014-05-20,166.003998,166.003998,153.233994,166.003998,166.003998,660
2014-05-21,166.003998,166.003998,153.233994,153.233994,153.233994,1052
2014-05-22,153.233994,153.233994,140.464996,153.233994,153.233994,521
2014-05-23,140.464996,153.233994,140.464996,153.233994,153.233994,10
2014-05-26,153.233994,153.233994,140.464996,153.233994,153.233994,158
2014-05-27,153.233994,153.233994,140.464996,153.233994,153.233994,1772
2014-05-28,153.233994,153.233994,140.464996,153.233994,153.233994,226
2014-05-30,140.464996,153.233994,140.464996,153.233994,153.233994,675
2014-06-02,153.233994,153.233994,140.464996,153.233994,153.233994,392
2014-06-03,140.464996,153.233994,140.464996,153.233994,153.233994,410
2014-06-04,140.464996,153.233994,140.464996,153.233994,153.233994,2526
2014-06-05,153.233994,166.003998,153.233994,153.233994,153.233994,4618
2014-06-09,153.233994,153.233994,140.464996,145.572006,145.572006,6642
2014-06-10,145.572006,148.126007,144.294998,148.126007,148.126007,3233
2014-06-11,145.572006,148.126007,145.572006,148.126007,148.126007,862
2014-06-12,148.126007,153.233994,148.126007,153.233994,153.233994,3273
2014-06-13,153.233994,159.619003,146.848999,150.679993,150.679993,1755
2014-06-16,150.679993,150.679993,148.126007,149.403000,149.403000,1791
2014-06-17,150.679993,151.957001,148.126007,148.126007,148.126007,1189
2014-06-18,146.848999,153.233994,146.848999,149.403000,149.403000,453
2014-06-19,149.403000,149.403000,146.848999,146.848999,146.848999,420
2014-06-23,149.403000,151.957001,148.126007,149.403000,149.403000,706
2014-06-24,149.403000,150.679993,146.848999,150.679993,150.679993,854
2014-06-25,149.403000,171.110992,149.403000,160.895996,160.895996,6674
2014-06-26,163.449997,169.834000,160.895996,166.003998,166.003998,2553
2014-06-27,166.003998,166.003998,155.787994,157.065002,157.065002,923
2014-06-30,160.895996,166.003998,155.787994,159.619003,159.619003,1487
2014-07-01,160.895996,168.557007,159.619003,168.557007,168.557007,1628
2014-07-02,166.003998,168.557007,163.449997,166.003998,166.003998,761
2014-07-03,186.434998,186.434998,174.942001,177.496002,177.496002,3965
2014-07-04,178.772995,181.326996,172.388000,180.050003,180.050003,1780
2014-07-07,181.326996,185.158005,176.218994,176.218994,176.218994,1089
2014-07-08,178.772995,178.772995,169.834000,176.218994,176.218994,264
2014-07-09,176.218994,176.218994,163.449997,164.727005,164.727005,1190
2014-07-10,164.727005,164.727005,157.065002,164.727005,164.727005,3144
2014-07-11,168.557007,174.942001,160.895996,160.895996,160.895996,2331
2014-07-14,166.003998,166.003998,158.341995,162.173004,162.173004,3092
2014-07-15,159.619003,162.173004,157.065002,157.065002,157.065002,1599
2014-07-16,159.619003,162.173004,154.511002,162.173004,162.173004,1021
2014-07-17,159.619003,162.173004,155.787994,155.787994,155.787994,701
2014-07-18,155.787994,162.173004,153.233994,159.619003,159.619003,1082
2014-07-21,157.065002,160.895996,155.787994,159.619003,159.619003,235
2014-07-22,159.619003,159.619003,155.787994,158.341995,158.341995,1149
2014-07-23,158.341995,160.895996,157.065002,158.341995,158.341995,478
2014-07-24,158.341995,160.895996,157.065002,157.065002,157.065002,1064
2014-07-25,158.341995,164.727005,158.341995,163.449997,163.449997,1156
2014-07-28,164.727005,191.542999,163.449997,191.542999,191.542999,2868
2014-07-29,217.082001,252.835999,205.589005,213.251007,213.251007,24175
2014-07-30,215.804993,215.804993,201.757996,201.757996,201.757996,9954
2014-07-31,200.481003,214.528000,200.481003,211.973999,211.973999,4201
2014-08-01,211.973999,211.973999,197.927002,199.203995,199.203995,893
2014-08-04,203.035004,203.035004,188.988998,194.095993,194.095993,2143
2014-08-05,197.927002,210.697006,191.542999,200.481003,200.481003,1222
2014-08-06,201.757996,204.311996,199.203995,199.203995,199.203995,393
2014-08-07,192.820007,199.203995,186.434998,195.373001,195.373001,1385
2014-08-08,191.542999,204.311996,186.434998,204.311996,204.311996,1227
2014-08-11,201.757996,227.296997,192.820007,226.020004,226.020004,4870
2014-08-12,229.850998,242.621002,227.296997,232.404999,232.404999,7844
2014-08-13,234.959000,234.959000,217.082001,222.188995,222.188995,1072
2014-08-14,223.466003,223.466003,204.311996,214.528000,214.528000,1395
2014-08-15,178.772995,197.927002,171.110992,178.772995,178.772995,16731
2014-08-18,181.326996,181.326996,166.003998,174.942001,174.942001,13260
2014-08-19,172.388000,173.664993,166.003998,173.664993,173.664993,1694
2014-08-20,173.664993,174.942001,171.110992,173.664993,173.664993,1911
2014-08-21,173.664993,185.158005,172.388000,182.604004,182.604004,1795
2014-08-22,186.434998,187.712006,177.496002,178.772995,178.772995,1249
2014-08-25,180.050003,181.326996,172.388000,180.050003,180.050003,1392
2014-08-26,180.050003,180.050003,174.942001,178.772995,178.772995,598
2014-08-27,178.772995,181.326996,172.388000,174.942001,174.942001,1807
2014-08-28,174.942001,177.496002,166.003998,168.557007,168.557007,1594
2014-08-29,168.557007,173.664993,167.281006,173.664993,173.664993,611
2014-09-01,172.388000,172.388000,169.834000,172.388000,172.388000,596
2014-09-02,173.664993,173.664993,167.281006,171.110992,171.110992,157
2014-09-03,167.281006,174.942001,167.281006,171.110992,171.110992,470
2014-09-04,168.557007,171.110992,162.173004,163.449997,163.449997,1792
2014-09-05,166.003998,169.834000,162.173004,166.003998,166.003998,1211
2014-09-08,166.003998,166.003998,162.173004,164.727005,164.727005,782
2014-09-09,164.727005,164.727005,162.173004,164.727005,164.727005,849
2014-09-10,166.003998,166.003998,157.065002,159.619003,159.619003,2671
2014-09-11,160.895996,162.173004,157.065002,160.895996,160.895996,1357
2014-09-12,159.619003,166.003998,157.065002,166.003998,166.003998,1137
2014-09-15,166.003998,171.110992,163.449997,166.003998,166.003998,415
2014-09-16,163.449997,171.110992,159.619003,168.557007,168.557007,609
2014-09-17,166.003998,166.003998,160.895996,164.727005,164.727005,398
2014-09-18,163.449997,166.003998,158.341995,166.003998,166.003998,1044
2014-09-19,166.003998,166.003998,162.173004,166.003998,166.003998,331
2014-09-22,163.449997,169.834000,162.173004,169.834000,169.834000,495
2014-09-23,172.388000,174.942001,164.727005,167.281006,167.281006,854
2014-09-24,172.388000,172.388000,160.895996,163.449997,163.449997,520
2014-09-25,171.110992,171.110992,162.173004,168.557007,168.557007,647
2014-09-26,160.895996,169.834000,160.895996,169.834000,169.834000,144
2014-09-29,162.173004,173.664993,154.511002,159.619003,159.619003,2731
2014-09-30,153.233994,165.365005,152.595993,155.787994,155.787994,429
2014-10-01,155.787994,158.979996,154.511002,154.511002,154.511002,723
2014-10-02,152.595993,152.595993,146.848999,151.319000,151.319000,738
2014-10-03,148.764999,148.764999,145.572006,146.848999,146.848999,695
2014-10-06,146.210999,146.848999,145.572006,146.848999,146.848999,453
2014-10-07,146.848999,148.764999,137.910995,138.548996,138.548996,1442
2014-10-08,139.188004,148.126007,137.910995,148.126007,148.126007,966
2014-10-09,149.403000,153.233994,145.572006,145.572006,145.572006,533
2014-10-10,143.656998,145.572006,143.656998,145.572006,145.572006,39
2014-10-13,145.572006,145.572006,130.886993,134.080002,134.080002,940
2014-10-14,130.886993,133.440994,130.886993,132.164001,132.164001,85
2014-10-15,132.164001,133.440994,125.140999,128.334000,128.334000,1543
2014-10-16,126.417999,129.610001,120.032997,129.610001,129.610001,1644
2014-10-17,129.610001,137.910995,129.610001,135.994995,135.994995,787
2014-10-20,135.356995,159.619003,135.356995,145.572006,145.572006,452
2014-10-21,148.126007,159.619003,146.210999,159.619003,159.619003,350
2014-10-22,160.257004,161.533997,156.425995,156.425995,156.425995,545
2014-10-23,158.979996,160.895996,156.425995,160.895996,160.895996,306
2014-10-24,158.341995,160.895996,155.787994,159.619003,159.619003,411
2014-10-27,154.511002,157.065002,153.233994,153.233994,153.233994,253
2014-10-28,153.873001,153.873001,149.403000,152.595993,152.595993,635
2014-10-29,151.957001,158.341995,151.957001,157.703003,157.703003,333
2014-10-30,153.233994,157.065002,153.233994,157.065002,157.065002,154
2014-10-31,154.511002,162.811005,153.233994,162.811005,162.811005,505
2014-11-03,168.557007,168.557007,162.811005,167.919006,167.919006,609
2014-11-04,168.557007,186.434998,168.557007,181.964996,181.964996,1506
2014-11-05,188.350006,194.095993,172.388000,172.388000,172.388000,3000
2014-11-06,172.388000,172.388000,134.718002,151.957001,151.957001,3518
2014-11-07,153.873001,160.895996,151.957001,160.895996,160.895996,1172
2014-11-10,154.511002,164.087997,154.511002,164.087997,164.087997,321
2014-11-11,172.388000,172.388000,166.003998,171.110992,171.110992,286
2014-11-12,171.110992,171.110992,164.727005,164.727005,164.727005,227
2014-11-13,167.919006,167.919006,164.727005,164.727005,164.727005,86
2014-11-14,162.811005,164.727005,162.173004,164.727005,164.727005,269
2014-11-17,162.173004,165.365005,156.425995,158.341995,158.341995,305
2014-11-18,160.895996,170.473007,154.511002,155.149002,155.149002,435
2014-11-19,158.341995,158.979996,153.873001,156.425995,156.425995,637
2014-11-20,156.425995,158.979996,156.425995,158.979996,158.979996,118
2014-11-21,154.511002,156.425995,153.233994,156.425995,156.425995,668
2014-11-24,151.957001,156.425995,151.957001,156.425995,156.425995,564
2014-11-25,155.787994,155.787994,150.042007,150.042007,150.042007,369
2014-11-26,150.042007,155.149002,150.042007,153.233994,153.233994,399
2014-11-27,146.848999,151.319000,145.572006,146.848999,146.848999,1196
2014-11-28,145.572006,148.126007,145.572006,148.126007,148.126007,75
2014-12-01,142.380005,148.126007,142.380005,144.294998,144.294998,98
2014-12-02,144.294998,146.210999,141.102997,144.934006,144.934006,318
2014-12-03,140.464996,140.464996,137.910995,139.188004,139.188004,477
2014-12-04,140.464996,152.595993,137.910995,143.018005,143.018005,508
2014-12-05,140.464996,143.656998,140.464996,143.656998,143.656998,404
2014-12-08,139.188004,139.188004,134.080002,135.356995,135.356995,2189
2014-12-09,135.356995,135.994995,133.440994,135.356995,135.356995,674
2014-12-10,135.356995,136.634003,132.164001,135.994995,135.994995,821
2014-12-11,133.440994,135.356995,132.802994,135.356995,135.356995,129
2014-12-12,134.080002,135.356995,131.526001,132.164001,132.164001,619
2014-12-15,132.802994,132.802994,130.248993,132.802994,132.802994,359
2014-12-16,132.802994,132.802994,121.309998,132.802994,132.802994,950
2014-12-17,132.802994,132.802994,127.056999,127.056999,127.056999,693
2014-12-18,127.695000,137.910995,127.695000,128.972000,128.972000,479
2014-12-19,129.610001,140.464996,127.695000,128.334000,128.334000,878
2014-12-22,128.334000,130.886993,125.140999,127.695000,127.695000,630
2014-12-23,127.695000,129.610001,122.586998,125.779999,125.779999,523
2014-12-29,124.502998,127.695000,123.225998,123.863998,123.863998,1945
2014-12-30,123.225998,130.886993,117.478996,130.248993,130.248993,2209
2015-01-02,135.356995,140.464996,132.802994,137.910995,137.910995,306
2015-01-05,137.910995,137.910995,137.910995,137.910995,137.910995,24
2015-01-07,139.188004,140.464996,137.910995,137.910995,137.910995,458
2015-01-08,136.634003,148.764999,136.634003,146.848999,146.848999,353
2015-01-09,146.848999,150.679993,144.294998,150.042007,150.042007,402
2015-01-12,147.488007,147.488007,144.934006,144.934006,144.934006,339
2015-01-13,142.380005,150.679993,137.910995,150.679993,150.679993,431
2015-01-14,145.572006,146.848999,142.380005,146.848999,146.848999,234
2015-01-15,143.656998,146.848999,141.742004,144.294998,144.294998,110
2015-01-16,139.826004,139.826004,139.826004,139.826004,139.826004,44
2015-01-19,139.188004,139.188004,127.695000,132.802994,132.802994,813
2015-01-20,133.440994,133.440994,128.972000,128.972000,128.972000,541
2015-01-21,128.972000,128.972000,114.926003,118.117996,118.117996,3110
2015-01-22,118.755997,121.948997,114.287003,117.478996,117.478996,2402
2015-01-23,114.926003,118.117996,107.902000,107.902000,107.902000,2197
2015-01-26,106.625000,106.625000,91.940399,98.325203,98.325203,8013
2015-01-27,95.771301,105.348000,83.640297,92.578903,92.578903,3012
2015-01-28,89.386497,100.878998,89.386497,98.963699,98.963699,1608
2015-01-29,102.155998,104.070999,100.878998,100.878998,100.878998,454
2015-01-30,102.794998,107.902000,102.794998,105.987000,105.987000,531
2015-02-02,114.926003,121.309998,105.987000,108.541000,108.541000,293
2015-02-03,109.818001,109.818001,105.987000,107.902000,107.902000,1328
2015-02-04,109.818001,109.818001,95.771301,100.878998,100.878998,2989
2015-02-05,100.878998,103.432999,97.048203,103.432999,103.432999,562
2015-02-06,100.878998,100.878998,97.686699,99.602097,99.602097,518
2015-02-09,102.155998,102.155998,98.325203,99.602097,99.602097,1456
2015-02-10,99.602097,99.602097,97.048203,98.963699,98.963699,503
2015-02-11,95.132797,97.048203,95.132797,96.409798,96.409798,237
2015-02-12,97.686699,97.686699,92.578903,93.217400,93.217400,699
2015-02-13,96.409798,97.048203,94.494301,97.048203,97.048203,1325
2015-02-16,97.048203,100.878998,97.048203,100.878998,100.878998,581
2015-02-17,102.155998,102.794998,98.963699,102.794998,102.794998,518
2015-02-18,102.794998,102.794998,99.602097,102.794998,102.794998,1148
2015-02-19,101.517998,101.517998,79.809402,90.663498,90.663498,13010
2015-02-20,89.386497,89.386497,86.832603,89.386497,89.386497,1197
2015-02-23,88.109596,88.109596,83.001801,83.001801,83.001801,1141
2015-02-24,83.001801,83.001801,81.086403,83.001801,83.001801,1293
2015-02-25,81.086403,83.001801,79.809402,81.724800,81.724800,1743
2015-02-26,80.447899,85.555702,80.447899,85.555702,85.555702,808
2015-02-27,83.640297,86.194199,83.640297,85.555702,85.555702,116
2015-03-02,83.640297,84.917198,81.724800,83.001801,83.001801,475
2015-03-03,84.278702,84.278702,79.809402,79.809402,79.809402,407
2015-03-04,79.170898,80.447899,79.170898,79.809402,79.809402,550
2015-03-05,79.809402,81.086403,78.532501,81.086403,81.086403,360
2015-03-06,81.724800,83.001801,81.086403,82.363297,82.363297,1485
2015-03-09,81.086403,82.363297,79.170898,80.447899,80.447899,369
2015-03-10,81.724800,81.724800,72.147697,79.170898,79.170898,2087
2015-03-11,75.340103,77.893997,73.424698,74.701599,74.701599,1439
2015-03-12,75.978600,76.616997,75.978600,76.616997,76.616997,381
2015-03-13,75.340103,77.893997,74.701599,74.701599,74.701599,71
2015-03-16,75.340103,77.255501,75.340103,75.340103,75.340103,139
2015-03-17,77.893997,78.532501,75.340103,78.532501,78.532501,546
2015-03-18,78.532501,78.532501,76.616997,76.616997,76.616997,133
2015-03-19,78.532501,78.532501,75.340103,75.340103,75.340103,1108
2015-03-20,75.340103,79.170898,75.340103,78.532501,78.532501,729
2015-03-23,79.170898,79.170898,76.616997,76.616997,76.616997,478
2015-03-24,75.978600,79.170898,75.978600,76.616997,76.616997,697
2015-03-25,77.893997,77.893997,75.340103,77.893997,77.893997,258
2015-03-26,79.170898,79.170898,77.893997,77.893997,77.893997,89
2015-03-27,75.978600,76.616997,75.340103,76.616997,76.616997,314
2015-03-30,75.340103,79.170898,74.701599,76.616997,76.616997,896
2015-03-31,76.616997,79.170898,75.340103,76.616997,76.616997,276
2015-04-01,77.255501,77.255501,76.616997,76.616997,76.616997,508
2015-04-02,77.893997,77.893997,75.340103,77.893997,77.893997,117
2015-04-07,75.340103,77.255501,56.313499,58.228901,58.228901,6387
2015-04-08,63.847500,67.678398,57.462799,59.250500,59.250500,4740
2015-04-09,63.592098,65.124496,60.782799,63.336800,63.336800,1739
2015-04-10,63.209000,63.209000,60.144402,62.315201,62.315201,645
2015-04-13,58.739700,60.016701,57.207401,57.718201,57.718201,1216
2015-04-14,57.590500,60.655201,57.590500,59.761299,59.761299,196
2015-04-15,59.250500,59.250500,57.590500,59.250500,59.250500,104
2015-04-16,57.207401,57.462799,57.207401,57.207401,57.207401,327
2015-04-17,57.335098,57.845901,57.207401,57.845901,57.845901,234
2015-04-20,58.101200,58.101200,57.207401,57.462799,57.462799,436
2015-04-21,57.462799,58.484299,57.207401,58.484299,58.484299,806
2015-04-22,59.505901,62.315201,58.356602,62.059799,62.059799,2226
2015-04-23,57.462799,59.505901,57.462799,58.739700,58.739700,691
2015-04-24,58.739700,60.655201,58.739700,60.655201,60.655201,270
2015-04-27,59.633598,60.655201,59.633598,60.655201,60.655201,41
2015-04-28,59.250500,67.678398,59.250500,64.486000,64.486000,3136
2015-04-29,65.124496,65.124496,62.187500,62.187500,62.187500,881
2015-04-30,62.570599,62.570599,62.570599,62.570599,62.570599,16
2015-05-04,65.124496,65.124496,57.845901,61.038200,61.038200,1926
2015-05-05,60.144402,60.144402,59.761299,59.761299,59.761299,431
2015-05-06,58.739700,58.739700,58.612000,58.612000,58.612000,53
2015-05-07,57.845901,58.739700,50.950298,54.908901,54.908901,4271
2015-05-08,53.631901,53.631901,52.610401,52.993500,52.993500,724
2015-05-11,52.993500,52.993500,50.311901,51.077999,51.077999,513
2015-05-12,50.056499,50.056499,44.693298,45.331699,45.331699,2796
2015-05-13,46.608700,48.268700,45.970200,45.970200,45.970200,1105
2015-05-15,45.970200,51.716499,45.970200,50.950298,50.950298,2710
2015-05-18,51.077999,53.121101,51.077999,53.121101,53.121101,735
2015-05-19,57.374001,59.384300,54.280998,59.384300,59.384300,2347
2015-05-20,59.384300,60.930801,58.301800,60.930801,60.930801,1179
2015-05-21,59.539001,60.776199,58.611099,60.312199,60.312199,365
2015-05-22,60.312199,60.312199,46.394001,51.033401,51.033401,1811
2015-05-25,51.806702,54.126400,51.806702,53.043800,53.043800,239
2015-05-26,51.188099,51.188099,48.868401,50.105499,50.105499,1129
2015-05-27,51.033401,51.033401,50.260201,50.414799,50.414799,139
2015-05-28,50.260201,51.033401,49.332298,51.033401,51.033401,679
2015-05-29,51.033401,52.116001,49.177700,51.033401,51.033401,1744
2015-06-01,51.806702,57.064701,49.950901,54.899601,54.899601,6582
2015-06-02,57.219299,62.786598,56.600700,58.765800,58.765800,5388
2015-06-03,61.085499,67.271301,61.085499,63.869099,63.869099,3035
2015-06-04,66.498100,76.395500,60.312199,61.703999,61.703999,5935
2015-06-05,61.858700,64.796997,57.683201,57.992500,57.992500,3214
2015-06-08,59.229698,59.229698,50.260201,52.579899,52.579899,4006
2015-06-09,64.642303,64.796997,51.652000,53.817101,53.817101,4670
2015-06-10,54.590302,54.899601,53.817101,54.899601,54.899601,327
2015-06-11,54.435699,54.435699,51.188099,52.425301,52.425301,1720
2015-06-12,51.497398,52.579899,51.342701,52.579899,52.579899,760
2015-06-15,51.342701,52.734501,50.260201,51.497398,51.497398,1624
2015-06-16,49.487000,49.487000,49.487000,49.487000,49.487000,129
2015-06-17,49.487000,49.641602,47.321899,49.641602,49.641602,1747
2015-06-18,46.548698,48.095100,46.394001,48.095100,48.095100,2414
2015-06-22,48.095100,48.095100,45.156799,47.940498,47.940498,3752
2015-06-23,47.940498,55.672798,46.394001,50.260201,50.260201,2005
2015-06-24,54.126400,60.312199,50.260201,60.157600,60.157600,5653
2015-06-25,61.549400,61.858700,55.672798,58.611099,58.611099,2141
2015-06-26,58.147202,61.858700,58.147202,61.858700,61.858700,1900
2015-06-29,61.858700,61.858700,56.446098,56.446098,56.446098,1131
2015-06-30,59.384300,80.416298,58.611099,70.982903,70.982903,5569
2015-07-01,64.951599,70.982903,54.126400,57.683201,57.683201,12294
2015-07-02,57.992500,57.992500,54.126400,54.435699,54.435699,6753
2015-07-03,54.435699,54.435699,51.961300,52.889198,52.889198,2407
2015-07-06,50.878799,53.198502,50.260201,52.889198,52.889198,3284
2015-07-07,52.270599,52.734501,51.497398,51.497398,51.497398,695
2015-07-08,51.497398,51.497398,46.548698,50.414799,50.414799,7272
2015-07-09,50.260201,51.342701,49.796200,51.188099,51.188099,3469
2015-07-10,51.342701,51.497398,50.260201,50.724098,50.724098,5479
2015-07-13,50.260201,50.569500,49.796200,50.260201,50.260201,3159
2015-07-14,49.641602,50.260201,49.487000,50.260201,50.260201,2902
2015-07-15,49.796200,50.260201,49.177700,49.487000,49.487000,2723
2015-07-16,49.487000,61.858700,48.559101,61.703999,61.703999,49847
2015-07-17,69.591003,69.591003,60.312199,61.394798,61.394798,56136
2015-07-20,61.549400,63.250500,59.075100,60.466900,60.466900,6247
2015-07-21,59.539001,60.776199,57.374001,58.611099,58.611099,8138
2015-07-22,58.920399,59.229698,57.219299,58.147202,58.147202,4327
2015-07-23,58.611099,59.384300,57.219299,58.611099,58.611099,2864
2015-07-24,58.765800,59.229698,57.683201,59.229698,59.229698,790
2015-07-27,59.229698,59.229698,54.899601,57.064701,57.064701,6004
2015-07-28,59.075100,59.075100,56.136799,57.992500,57.992500,4193
2015-07-29,58.765800,59.075100,57.683201,59.075100,59.075100,1094
2015-07-30,59.075100,61.085499,58.611099,61.085499,61.085499,2485
2015-07-31,61.085499,61.549400,58.456501,61.085499,61.085499,5609
2015-08-03,61.703999,65.879501,61.703999,65.879501,65.879501,12320
2015-08-04,67.735298,74.230400,67.580597,73.457199,73.457199,16271
2015-08-05,75.003700,76.086197,70.982903,74.385101,74.385101,14107
