Date,Open,High,Low,Close,Adj Close,Volume
2018-07-18,71.650002,71.800003,71.000000,71.250000,66.608307,168738
2018-07-19,71.099998,72.300003,71.050003,72.099998,67.402931,189919
2018-07-20,72.099998,72.300003,65.050003,65.050003,60.812218,915324
2018-07-23,65.150002,66.800003,63.900002,65.849998,61.560097,870947
2018-07-24,65.900002,67.349998,65.800003,65.949997,61.653580,649482
2018-07-25,66.949997,66.949997,65.650002,65.949997,61.653580,537093
2018-07-26,66.199997,66.400002,65.449997,66.000000,61.700325,370911
2018-07-27,66.050003,66.400002,65.900002,66.349998,62.027523,342136
2018-07-30,66.349998,66.449997,65.849998,65.949997,61.653580,230269
2018-07-31,66.000000,66.500000,65.349998,66.150002,61.840557,447272
2018-08-01,66.500000,66.599998,65.900002,66.050003,61.747070,211975
2018-08-02,66.099998,66.099998,65.250000,66.050003,61.747070,351580
2018-08-03,66.099998,66.099998,65.150002,65.400002,61.139416,425058
2018-08-06,65.550003,65.599998,64.800003,65.550003,61.279644,271869
2018-08-07,65.650002,66.199997,65.400002,65.650002,61.373131,255036
2018-08-08,65.750000,66.099998,64.199997,64.449997,60.251301,778018
2018-08-09,64.500000,65.300003,64.150002,64.650002,60.438274,390598
2018-08-10,64.699997,64.849998,64.150002,64.500000,60.298046,211605
2018-08-13,64.550003,64.800003,63.700001,63.750000,59.596905,302269
2018-08-14,64.300003,64.400002,62.799999,63.650002,59.503422,671738
2018-08-15,63.900002,65.050003,63.799999,64.449997,60.251301,351618
2018-08-16,64.449997,65.449997,64.050003,65.050003,60.812218,342550
2018-08-17,65.099998,65.750000,64.650002,65.699997,61.419868,297712
2018-08-20,65.750000,65.900002,65.099998,65.500000,61.232899,317912
2018-08-21,65.550003,66.000000,65.150002,65.599998,61.326385,357636
2018-08-22,65.599998,66.500000,65.599998,66.500000,62.167755,234519
2018-08-23,66.500000,66.599998,64.900002,65.199997,60.952442,416688
2018-08-24,65.150002,66.150002,65.150002,65.900002,61.606842,272144
2018-08-27,65.650002,66.750000,65.449997,66.000000,61.700325,205172
2018-08-28,66.550003,68.099998,66.099998,67.750000,63.336319,327809
2018-08-29,67.750000,68.449997,66.800003,68.150002,63.710262,388014
2018-08-30,68.099998,68.849998,67.500000,67.949997,63.523289,343790
2018-08-31,67.650002,68.150002,67.250000,68.000000,63.570034,261707
2018-09-03,67.949997,68.849998,66.750000,67.000000,62.635181,212604
2018-09-04,67.050003,67.050003,65.250000,65.300003,61.045933,413094
2018-09-05,65.000000,65.800003,64.050003,64.699997,60.485016,567078
2018-09-06,64.650002,65.050003,64.099998,64.099998,59.924103,262496
2018-09-07,64.150002,64.349998,63.450001,63.599998,59.456676,217105
2018-09-10,63.650002,63.950001,63.099998,63.849998,59.690392,171677
2018-09-11,63.799999,64.000000,63.099998,63.500000,59.363194,179152
2018-09-12,63.950001,64.599998,63.500000,63.950001,59.783878,166519
2018-09-13,64.000000,64.800003,63.799999,64.000000,59.830620,235113
2018-09-14,64.050003,64.800003,63.799999,64.250000,60.064335,250123
2018-09-17,64.150002,64.849998,64.150002,64.550003,60.344791,226846
2018-09-18,64.599998,64.699997,63.400002,63.549999,59.409935,317300
2018-09-19,63.599998,63.900002,63.250000,63.349998,59.222965,450479
2018-09-20,63.500000,64.099998,63.299999,63.400002,59.269711,204528
2018-09-21,63.549999,64.250000,63.400002,64.000000,59.830620,1031421
2018-09-24,64.050003,64.099998,62.349998,62.500000,58.428341,355661
2018-09-25,62.799999,62.799999,61.349998,61.450001,57.446743,431272
2018-09-26,61.750000,62.250000,61.450001,61.900002,57.867428,281443
2018-09-27,62.200001,64.750000,62.150002,64.500000,60.298046,650622
2018-09-28,64.650002,64.650002,62.849998,62.900002,58.802284,427487
2018-10-01,63.200001,63.750000,62.049999,62.099998,58.054398,289675
2018-10-02,62.299999,62.500000,61.650002,62.000000,57.960915,227497
2018-10-03,61.950001,62.200001,61.500000,61.950001,57.914169,320604
