Date,Open,High,Low,Close,Adj Close,Volume
2016-06-13,2.290000,2.310000,2.020000,2.150000,2.150000,16964800
2016-06-20,2.190000,2.210000,1.900000,2.040000,2.040000,15899600
2016-06-27,2.020000,2.050000,1.930000,1.990000,1.990000,12427100
2016-07-04,1.980000,2.000000,1.880000,1.900000,1.900000,6546400
2016-07-11,1.880000,2.080000,1.870000,2.010000,2.010000,11313100
2016-07-18,1.990000,2.000000,1.950000,1.970000,1.970000,5373000
2016-07-25,1.980000,2.010000,1.940000,1.970000,1.970000,4279800
2016-08-01,1.970000,1.980000,1.880000,1.900000,1.900000,8371800
2016-08-08,1.900000,1.900000,1.660000,1.770000,1.770000,21675500
2016-08-15,1.800000,2.000000,1.770000,1.960000,1.960000,14440600
2016-08-22,1.960000,1.990000,1.840000,1.890000,1.890000,11920400
2016-08-29,1.920000,1.920000,1.750000,1.790000,1.790000,9941300
2016-09-05,1.790000,1.840000,1.770000,1.780000,1.780000,3934800
2016-09-12,1.770000,1.780000,1.570000,1.740000,1.740000,26894000
2016-09-19,1.730000,1.870000,1.650000,1.760000,1.760000,11330200
2016-09-26,1.720000,1.800000,1.680000,1.690000,1.690000,9263200
2016-10-03,1.680000,1.940000,1.670000,1.880000,1.880000,16915900
2016-10-10,1.860000,1.910000,1.730000,1.780000,1.780000,7512300
2016-10-17,1.770000,1.800000,1.700000,1.740000,1.740000,7803900
2016-10-24,1.750000,1.770000,1.660000,1.690000,1.690000,7026400
2016-10-31,1.690000,1.730000,1.630000,1.690000,1.690000,11941000
2016-11-07,1.690000,3.250000,1.610000,2.700000,2.700000,117251000
2016-11-14,2.810000,3.280000,2.460000,3.130000,3.130000,110197000
2016-11-21,3.160000,3.210000,2.960000,3.110000,3.110000,31246200
2016-11-28,3.100000,5.000000,3.050000,3.760000,3.760000,195735300
2016-12-05,3.630000,4.170000,3.150000,4.140000,4.140000,102392900
2016-12-12,4.200000,4.400000,3.880000,3.890000,3.890000,48283600
2016-12-19,3.900000,4.130000,3.410000,3.950000,3.950000,38111100
2016-12-26,3.950000,4.100000,3.880000,3.900000,3.900000,15624000
2017-01-02,3.910000,4.180000,3.910000,3.930000,3.930000,23508800
2017-01-09,3.960000,4.000000,3.840000,3.890000,3.890000,16906200
2017-01-16,3.890000,4.040000,3.500000,3.790000,3.790000,44048600
2017-01-23,3.800000,4.400000,3.760000,4.170000,4.170000,38107800
2017-01-30,4.170000,4.380000,4.120000,4.380000,4.380000,30050300
2017-02-06,4.410000,4.500000,4.070000,4.220000,4.220000,29436300
2017-02-13,4.260000,4.370000,4.100000,4.150000,4.150000,18154800
2017-02-20,4.180000,4.300000,2.500000,2.980000,2.980000,130548700
2017-02-27,2.850000,3.100000,2.720000,2.920000,2.920000,29537400
2017-03-06,2.920000,2.930000,2.520000,2.630000,2.630000,29725400
2017-03-13,2.650000,2.910000,2.640000,2.910000,2.910000,12672700
2017-03-20,2.960000,2.990000,2.500000,2.600000,2.600000,19372400
2017-03-27,2.610000,2.720000,2.470000,2.600000,2.600000,12556800
2017-04-03,2.600000,2.610000,2.190000,2.460000,2.460000,25372000
2017-04-10,2.350000,2.640000,2.300000,2.410000,2.410000,15828500
2017-04-17,2.420000,2.540000,2.360000,2.510000,2.510000,10793000
2017-04-24,2.540000,2.980000,2.520000,2.980000,2.980000,35545200
2017-05-01,2.990000,3.050000,2.560000,2.670000,2.670000,26231100
2017-05-08,2.680000,2.840000,2.620000,2.810000,2.810000,14236000
2017-05-15,2.810000,2.840000,2.540000,2.580000,2.580000,15838500
2017-05-22,2.590000,2.630000,2.480000,2.600000,2.600000,11385000
2017-05-29,2.610000,2.620000,2.540000,2.600000,2.600000,6320300
2017-06-05,2.600000,2.600000,2.380000,2.430000,2.430000,12033000
2017-06-12,2.420000,2.520000,2.320000,2.500000,2.500000,11595400
2017-06-19,2.510000,2.630000,2.320000,2.380000,2.380000,16353800
2017-06-26,2.410000,2.440000,2.320000,2.330000,2.330000,8198000
2017-07-03,2.330000,2.340000,2.240000,2.260000,2.260000,7808600
